venta_id,fecha,cliente_id,producto_id,region,ciudad,segmento,categoria,subcategoria,cantidad,precio_unitario_cop,descuento_pct,subtotal_cop,costo_unitario_est_cop,margen_total_cop,tipo_venta,ejecutivo
5042,2023-01-20,34,153,Caribe,Cartagena,Constructora,Materiales de Construcción,Impermeabilizantes,6,1447714,0.05,8686284,742663,4230306,Crédito 30 días,Ejecutivo 4
5043,2022-05-02,123,149,Caribe,Santa Marta,Taller Automotriz,Materiales de Construcción,Aislantes,18,1021242,0.15,18382356,754426,4802688,Crédito 30 días,Ejecutivo 10
5044,2024-03-06,162,153,Llanos,Arauca,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,17,1523910,0.0,25906470,821451,11941803,Contado,Ejecutivo 9
5045,2023-08-23,220,114,Santanderes,Cúcuta,Comercializadora Local,Tecnología y Seguridad,Sensores,11,1549332,0.05,17042652,1018262,5841770,Contado,Ejecutivo 7
5046,2024-04-22,101,15,Pacífico,Cali,Contratista Eléctrico,Herramientas Industriales,Llaves,7,688248,0.2,4817736,624047,449407,Crédito 90 días,Ejecutivo 5
5047,2023-07-06,136,55,Llanos,Yopal,Contratista Eléctrico,Equipos Eléctricos,Cables,26,284077,0.2,7386002,267769,424008,Contado,Ejecutivo 14
5048,2022-09-13,219,63,Santanderes,Cúcuta,Contratista Eléctrico,Equipos Eléctricos,Tableros,4,372115,0.1,1488460,265039,428304,Crédito 60 días,Ejecutivo 5
5049,2024-10-16,106,135,Caribe,Cartagena,Taller Automotriz,Materiales de Construcción,Adhesivos,29,597765,0.0,17335185,373846,6493651,Contado,Ejecutivo 2
5050,2024-04-10,146,36,Santanderes,Bucaramanga,Cadena de Ferreterías,Equipos Eléctricos,Transformadores,29,1135794,0.05,32938026,823076,9068822,Crédito 30 días,Ejecutivo 12
5051,2023-06-03,99,86,Pacífico,Popayán,Taller Automotriz,Repuestos Automotrices,Lubricantes,22,965542,0.0,21241924,705074,5730296,Crédito 30 días,Ejecutivo 10
5052,2023-01-13,142,85,Llanos,Arauca,Taller Automotriz,Repuestos Automotrices,Lubricantes,37,103306,0.05,3822322,59578,1617936,Crédito 60 días,Ejecutivo 10
5053,2022-09-03,54,5,Caribe,Barranquilla,Cadena de Ferreterías,Herramientas Industriales,Taladros,24,1096871,0.05,26324904,655119,10602048,Crédito 90 días,Ejecutivo 4
5054,2022-09-29,40,1,Pacífico,Buenaventura,Cadena de Ferreterías,Herramientas Industriales,Taladros,31,799431,0.0,24782361,384358,12867263,Crédito 60 días,Ejecutivo 4
5055,2023-05-27,22,113,Llanos,Yopal,Comercializadora Local,Tecnología y Seguridad,Sensores,38,351706,0.2,13364828,305613,1751534,Crédito 60 días,Ejecutivo 12
5056,2022-05-28,214,114,Santanderes,Cúcuta,Contratista Eléctrico,Tecnología y Seguridad,Sensores,28,1549332,0.05,43381296,1018864,14853104,Crédito 30 días,Ejecutivo 3
5057,2023-03-23,40,85,Pacífico,Buenaventura,Cadena de Ferreterías,Repuestos Automotrices,Lubricantes,29,86995,0.2,2522855,65687,617932,Contado,Ejecutivo 2
5058,2022-01-06,105,79,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Frenos,24,1311979,0.0,31487496,645706,15990552,Crédito 30 días,Ejecutivo 12
5059,2022-08-15,5,23,Pacífico,Popayán,Empresa Industrial,Herramientas Industriales,Sierras,8,509926,0.0,4079408,280866,1832480,Crédito 60 días,Ejecutivo 1
5060,2024-04-26,4,21,Santanderes,Bucaramanga,Contratista Eléctrico,Herramientas Industriales,Sierras,35,231636,0.05,8107260,142585,3116785,Contado,Ejecutivo 4
5061,2024-07-04,127,157,Pacífico,Buenaventura,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,15,92991,0.0,1394865,42887,751560,Contado,Ejecutivo 12
5062,2022-09-10,76,100,Pacífico,Pasto,Contratista Eléctrico,Tecnología y Seguridad,Cámaras,27,1730617,0.0,46726659,883708,22866543,Crédito 60 días,Ejecutivo 6
5063,2024-04-21,199,16,Pacífico,Popayán,Contratista Eléctrico,Herramientas Industriales,Llaves,15,794765,0.15,11921475,648807,2189370,Crédito 30 días,Ejecutivo 9
5064,2023-07-18,202,52,Eje Cafetero,Pereira,Contratista Eléctrico,Equipos Eléctricos,Cables,26,460886,0.2,11983036,330725,3384186,Crédito 30 días,Ejecutivo 4
5065,2022-10-26,215,160,Caribe,Barranquilla,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,35,273008,0.0,9555280,166102,3741710,Contado,Ejecutivo 6
5066,2023-01-21,71,60,Caribe,Santa Marta,Empresa Industrial,Equipos Eléctricos,Tableros,31,1590400,0.0,49302400,993217,18512673,Crédito 60 días,Ejecutivo 14
5067,2023-05-13,66,54,Santanderes,Barrancabermeja,Comercializadora Local,Equipos Eléctricos,Cables,15,814298,0.0,12214470,452151,5432205,Crédito 30 días,Ejecutivo 5
5068,2024-06-14,151,41,Eje Cafetero,Armenia,Comercializadora Local,Equipos Eléctricos,Breakers,13,1430954,0.1,18602402,888626,7050264,Contado,Ejecutivo 1
5069,2024-06-06,14,41,Pacífico,Pasto,Constructora,Equipos Eléctricos,Breakers,33,1351456,0.15,44598048,827142,17302362,Crédito 30 días,Ejecutivo 1
5070,2022-05-03,135,160,Caribe,Sincelejo,Contratista Eléctrico,Materiales de Construcción,Impermeabilizantes,18,273008,0.0,4914144,174168,1779120,Crédito 60 días,Ejecutivo 9
5071,2023-08-16,138,120,Pacífico,Buenaventura,Empresa Industrial,Tecnología y Seguridad,Sensores,26,994486,0.0,25856636,637281,9287330,Contado,Ejecutivo 2
5072,2023-08-12,168,33,Santanderes,Barrancabermeja,Comercializadora Local,Equipos Eléctricos,Transformadores,7,473072,0.1,3311504,312282,1125530,Contado,Ejecutivo 5
5073,2022-12-29,170,128,Santanderes,Bucaramanga,Comercializadora Local,Tecnología y Seguridad,Control de acceso,26,266488,0.2,6928688,199324,1746264,Crédito 30 días,Ejecutivo 1
5074,2024-08-27,177,94,Llanos,Yopal,Cadena de Ferreterías,Repuestos Automotrices,Bujías,36,1394846,0.05,50214456,917077,17199684,Crédito 60 días,Ejecutivo 9
5075,2022-05-14,31,65,Eje Cafetero,Armenia,Comercializadora Local,Repuestos Automotrices,Filtros,3,42390,0.1,127170,27872,43554,Crédito 30 días,Ejecutivo 6
5076,2023-09-13,68,150,Pacífico,Pasto,Taller Automotriz,Materiales de Construcción,Aislantes,4,874266,0.05,3497064,672015,809004,Crédito 30 días,Ejecutivo 8
5077,2023-02-16,136,76,Llanos,Yopal,Contratista Eléctrico,Repuestos Automotrices,Frenos,24,1355449,0.05,32530776,961204,9461880,Crédito 30 días,Ejecutivo 5
5078,2024-09-03,84,159,Pacífico,Pasto,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,6,512083,0.2,3072498,402244,659034,Crédito 90 días,Ejecutivo 5
5079,2022-11-25,203,118,Caribe,Santa Marta,Cadena de Ferreterías,Tecnología y Seguridad,Sensores,30,362444,0.1,10873320,207679,4642950,Crédito 30 días,Ejecutivo 8
5080,2022-10-01,17,67,Eje Cafetero,Pereira,Taller Automotriz,Repuestos Automotrices,Filtros,12,224962,0.0,2699544,143117,982140,Contado,Ejecutivo 4
5081,2024-09-22,26,17,Caribe,Sincelejo,Empresa Industrial,Herramientas Industriales,Sierras,33,172899,0.0,5705667,82452,2984751,Crédito 30 días,Ejecutivo 9
5082,2024-11-09,186,48,Pacífico,Pasto,Taller Automotriz,Equipos Eléctricos,Breakers,29,1150781,0.15,33372649,752611,11546930,Crédito 30 días,Ejecutivo 3
5083,2022-08-13,18,46,Santanderes,Barrancabermeja,Contratista Eléctrico,Equipos Eléctricos,Breakers,39,208464,0.2,8130096,138888,2713464,Contado,Ejecutivo 6
5084,2024-12-05,120,96,Eje Cafetero,Armenia,Cadena de Ferreterías,Repuestos Automotrices,Bujías,6,180480,0.2,1082880,121847,351798,Contado,Ejecutivo 2
5085,2023-07-11,106,140,Caribe,Cartagena,Taller Automotriz,Materiales de Construcción,Tuberías,34,1316166,0.05,44749644,796017,17685066,Crédito 60 días,Ejecutivo 9
5086,2023-09-28,18,133,Santanderes,Barrancabermeja,Contratista Eléctrico,Materiales de Construcción,Adhesivos,5,1603605,0.05,8018025,980145,3117300,Crédito 60 días,Ejecutivo 1
5087,2022-05-09,130,115,Eje Cafetero,Pereira,Constructora,Tecnología y Seguridad,Sensores,14,1646934,0.0,23057076,875625,10798326,Crédito 30 días,Ejecutivo 15
5088,2022-08-08,16,106,Pacífico,Popayán,Contratista Eléctrico,Tecnología y Seguridad,DVR,25,1051002,0.0,26275050,618298,10817600,Contado,Ejecutivo 5
5089,2023-06-01,220,61,Santanderes,Cúcuta,Comercializadora Local,Equipos Eléctricos,Tableros,38,1644678,0.0,62497764,808042,31792168,Crédito 60 días,Ejecutivo 13
5090,2024-12-21,7,79,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Frenos,29,1180781,0.1,34242649,716603,13461162,Crédito 90 días,Ejecutivo 11
5091,2024-10-14,61,14,Eje Cafetero,Pereira,Comercializadora Local,Herramientas Industriales,Llaves,34,360609,0.05,12260706,235086,4267782,Crédito 90 días,Ejecutivo 1
5092,2022-11-02,197,80,Santanderes,Barrancabermeja,Empresa Industrial,Repuestos Automotrices,Frenos,6,410496,0.15,2462976,262184,889872,Crédito 90 días,Ejecutivo 6
5093,2024-05-09,119,18,Santanderes,Cúcuta,Taller Automotriz,Herramientas Industriales,Sierras,29,1519733,0.2,44072257,958423,16277990,Crédito 30 días,Ejecutivo 1
5094,2024-09-12,129,3,Pacífico,Pasto,Taller Automotriz,Herramientas Industriales,Taladros,7,234818,0.1,1643726,192865,293671,Contado,Ejecutivo 2
5095,2023-09-20,92,52,Pacífico,Pasto,Cadena de Ferreterías,Equipos Eléctricos,Cables,16,576108,0.0,9217728,313444,4202624,Crédito 60 días,Ejecutivo 7
5096,2023-05-30,3,108,Pacífico,Cali,Cadena de Ferreterías,Tecnología y Seguridad,DVR,15,1011884,0.1,15178260,786777,3376605,Crédito 30 días,Ejecutivo 5
5097,2023-02-13,116,10,Llanos,Arauca,Contratista Eléctrico,Herramientas Industriales,Llaves,30,639920,0.1,19197600,480220,4791000,Crédito 30 días,Ejecutivo 11
5098,2024-01-01,85,88,Pacífico,Popayán,Cadena de Ferreterías,Repuestos Automotrices,Lubricantes,29,843885,0.15,24472665,637932,5972637,Contado,Ejecutivo 8
5099,2023-02-06,183,62,Pacífico,Popayán,Cadena de Ferreterías,Equipos Eléctricos,Tableros,29,391875,0.2,11364375,341504,1460759,Crédito 60 días,Ejecutivo 6
5100,2022-04-04,176,20,Eje Cafetero,Pereira,Empresa Industrial,Herramientas Industriales,Sierras,27,1061595,0.1,28663065,757535,8209620,Crédito 60 días,Ejecutivo 6
5101,2024-08-23,207,24,Pacífico,Buenaventura,Taller Automotriz,Herramientas Industriales,Sierras,20,488037,0.15,9760740,350854,2743660,Crédito 60 días,Ejecutivo 9
5102,2023-11-14,48,135,Llanos,Arauca,Taller Automotriz,Materiales de Construcción,Adhesivos,23,597765,0.0,13748595,402129,4499628,Crédito 30 días,Ejecutivo 7
5103,2022-02-03,196,5,Llanos,Arauca,Empresa Industrial,Herramientas Industriales,Taladros,1,1096871,0.05,1096871,606580,490291,Crédito 30 días,Ejecutivo 2
5104,2022-10-08,140,119,Santanderes,Cúcuta,Constructora,Tecnología y Seguridad,Sensores,12,418247,0.0,5018964,283143,1621248,Contado,Ejecutivo 14
5105,2022-03-31,61,155,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Impermeabilizantes,6,1270521,0.0,7623126,798750,2830626,Contado,Ejecutivo 7
5106,2024-12-31,34,160,Caribe,Cartagena,Constructora,Materiales de Construcción,Impermeabilizantes,35,259357,0.05,9077495,165275,3292870,Crédito 90 días,Ejecutivo 2
5107,2022-07-30,28,63,Caribe,Valledupar,Constructora,Equipos Eléctricos,Tableros,38,330769,0.2,12569222,258069,2762600,Crédito 30 días,Ejecutivo 9
5108,2024-06-22,23,15,Santanderes,Bucaramanga,Comercializadora Local,Herramientas Industriales,Llaves,20,817295,0.05,16345900,630235,3741200,Crédito 60 días,Ejecutivo 4
5109,2023-03-16,36,97,Llanos,Arauca,Contratista Eléctrico,Tecnología y Seguridad,Cámaras,32,1330621,0.2,42579872,1012030,10194912,Contado,Ejecutivo 2
5110,2022-03-16,144,156,Llanos,Arauca,Cadena de Ferreterías,Materiales de Construcción,Impermeabilizantes,38,622253,0.05,23645614,501846,4575466,Contado,Ejecutivo 15
5111,2024-04-17,115,119,Pacífico,Popayán,Taller Automotriz,Tecnología y Seguridad,Sensores,10,418247,0.0,4182470,297302,1209450,Contado,Ejecutivo 5
5112,2024-07-10,204,148,Santanderes,Cúcuta,Taller Automotriz,Materiales de Construcción,Aislantes,30,229644,0.1,6889320,154440,2256120,Crédito 60 días,Ejecutivo 2
5113,2023-11-29,144,62,Llanos,Arauca,Cadena de Ferreterías,Equipos Eléctricos,Tableros,1,416367,0.15,416367,362941,53426,Crédito 90 días,Ejecutivo 10
5114,2022-09-01,57,5,Eje Cafetero,Manizales,Constructora,Herramientas Industriales,Taladros,38,923681,0.2,35099878,672063,9561484,Contado,Ejecutivo 5
5115,2023-05-09,30,135,Santanderes,Bucaramanga,Cadena de Ferreterías,Materiales de Construcción,Adhesivos,35,508100,0.15,17783500,413446,3312890,Contado,Ejecutivo 12
5116,2023-07-22,17,114,Eje Cafetero,Pereira,Taller Automotriz,Tecnología y Seguridad,Sensores,36,1630876,0.0,58711536,1041448,21219408,Crédito 30 días,Ejecutivo 11
5117,2022-01-14,164,135,Llanos,Arauca,Comercializadora Local,Materiales de Construcción,Adhesivos,12,597765,0.0,7173180,391169,2479152,Crédito 90 días,Ejecutivo 8
5118,2023-03-20,11,122,Pacífico,Pasto,Empresa Industrial,Tecnología y Seguridad,Control de acceso,25,1444640,0.05,36116000,930181,12861475,Crédito 60 días,Ejecutivo 15
5119,2023-11-09,130,50,Eje Cafetero,Pereira,Constructora,Equipos Eléctricos,Cables,8,62966,0.05,503728,47994,119776,Contado,Ejecutivo 9
5120,2023-04-15,16,97,Pacífico,Popayán,Contratista Eléctrico,Tecnología y Seguridad,Cámaras,36,1580113,0.05,56884068,1012655,20428488,Crédito 90 días,Ejecutivo 5
5121,2022-01-01,196,25,Llanos,Arauca,Empresa Industrial,Herramientas Industriales,Compresores,23,679982,0.2,15639586,618361,1417283,Crédito 30 días,Ejecutivo 6
5122,2024-01-01,50,142,Llanos,Villavicencio,Cadena de Ferreterías,Materiales de Construcción,Tuberías,30,511957,0.1,15358710,396068,3476670,Crédito 60 días,Ejecutivo 9
5123,2022-12-03,188,145,Caribe,Sincelejo,Empresa Industrial,Materiales de Construcción,Aislantes,27,518248,0.05,13992696,293931,6056559,Contado,Ejecutivo 2
5124,2022-02-13,29,19,Pacífico,Popayán,Cadena de Ferreterías,Herramientas Industriales,Sierras,6,420934,0.1,2525604,305136,694788,Crédito 30 días,Ejecutivo 4
5125,2022-12-19,190,20,Eje Cafetero,Manizales,Cadena de Ferreterías,Herramientas Industriales,Sierras,5,1120572,0.05,5602860,752294,1841390,Crédito 60 días,Ejecutivo 4
5126,2022-04-03,122,136,Pacífico,Popayán,Comercializadora Local,Materiales de Construcción,Adhesivos,15,1519572,0.05,22793580,872183,9710835,Crédito 60 días,Ejecutivo 4
5127,2023-03-05,172,75,Caribe,Santa Marta,Comercializadora Local,Repuestos Automotrices,Frenos,3,101119,0.1,303357,78035,69252,Contado,Ejecutivo 5
5128,2024-08-01,198,114,Caribe,Santa Marta,Contratista Eléctrico,Tecnología y Seguridad,Sensores,25,1386244,0.15,34656100,1006008,9505900,Contado,Ejecutivo 8
5129,2023-04-08,168,117,Santanderes,Barrancabermeja,Comercializadora Local,Tecnología y Seguridad,Sensores,26,1021314,0.0,26554164,592180,11157484,Crédito 30 días,Ejecutivo 1
5130,2022-08-30,62,34,Caribe,Barranquilla,Constructora,Equipos Eléctricos,Transformadores,1,279142,0.1,279142,155410,123732,Crédito 60 días,Ejecutivo 12
5131,2023-02-23,62,121,Caribe,Barranquilla,Constructora,Tecnología y Seguridad,Control de acceso,18,1947076,0.0,35047368,1011656,16837560,Crédito 30 días,Ejecutivo 13
5132,2023-09-06,171,146,Caribe,Valledupar,Empresa Industrial,Materiales de Construcción,Aislantes,22,71136,0.0,1564992,50724,449064,Crédito 60 días,Ejecutivo 7
5133,2022-11-12,203,23,Caribe,Santa Marta,Cadena de Ferreterías,Herramientas Industriales,Sierras,21,433437,0.15,9102177,291534,2979963,Crédito 30 días,Ejecutivo 14
5134,2022-11-22,190,149,Eje Cafetero,Manizales,Cadena de Ferreterías,Materiales de Construcción,Aislantes,9,961169,0.2,8650521,867526,842787,Crédito 30 días,Ejecutivo 1
5135,2022-12-17,132,97,Eje Cafetero,Pereira,Constructora,Tecnología y Seguridad,Cámaras,12,1663277,0.0,19959324,915039,8978856,Crédito 30 días,Ejecutivo 9
5136,2022-12-25,36,38,Llanos,Arauca,Contratista Eléctrico,Equipos Eléctricos,Transformadores,17,1157285,0.15,19673845,685681,8017268,Crédito 30 días,Ejecutivo 15
5137,2024-05-10,98,40,Santanderes,Cúcuta,Cadena de Ferreterías,Equipos Eléctricos,Transformadores,28,494914,0.1,13857592,407880,2436952,Contado,Ejecutivo 13
5138,2022-11-19,146,109,Santanderes,Bucaramanga,Cadena de Ferreterías,Tecnología y Seguridad,DVR,3,651511,0.0,1954533,343994,922551,Contado,Ejecutivo 3
5139,2024-04-30,95,68,Pacífico,Cali,Contratista Eléctrico,Repuestos Automotrices,Filtros,6,1535237,0.0,9211422,1025524,3058278,Contado,Ejecutivo 4
5140,2022-12-07,156,18,Pacífico,Pasto,Cadena de Ferreterías,Herramientas Industriales,Sierras,24,1899667,0.0,45592008,952484,22732392,Contado,Ejecutivo 9
5141,2024-12-23,74,136,Santanderes,Barrancabermeja,Cadena de Ferreterías,Materiales de Construcción,Adhesivos,38,1519572,0.05,57743736,833860,26057056,Crédito 90 días,Ejecutivo 15
5142,2023-11-07,156,148,Pacífico,Pasto,Cadena de Ferreterías,Materiales de Construcción,Aislantes,15,216886,0.15,3253290,160880,840090,Crédito 60 días,Ejecutivo 3
5143,2024-12-27,45,60,Eje Cafetero,Armenia,Comercializadora Local,Equipos Eléctricos,Tableros,18,1510880,0.05,27195840,957700,9957240,Crédito 30 días,Ejecutivo 4
5144,2024-07-08,188,133,Caribe,Sincelejo,Empresa Industrial,Materiales de Construcción,Adhesivos,4,1434805,0.15,5739220,888684,2184484,Crédito 30 días,Ejecutivo 10
5145,2024-06-30,162,24,Llanos,Arauca,Taller Automotriz,Herramientas Industriales,Sierras,5,545453,0.05,2727265,353143,961550,Contado,Ejecutivo 5
5146,2023-03-15,190,93,Eje Cafetero,Manizales,Cadena de Ferreterías,Repuestos Automotrices,Bujías,32,507950,0.0,16254400,278784,7333312,Crédito 90 días,Ejecutivo 13
5147,2022-02-11,22,84,Llanos,Yopal,Comercializadora Local,Repuestos Automotrices,Lubricantes,29,486171,0.05,14098959,342870,4155729,Contado,Ejecutivo 5
5148,2024-02-09,209,147,Caribe,Barranquilla,Taller Automotriz,Materiales de Construcción,Aislantes,32,1296679,0.05,41493728,922874,11961760,Crédito 60 días,Ejecutivo 8
5149,2022-07-06,151,107,Eje Cafetero,Armenia,Comercializadora Local,Tecnología y Seguridad,DVR,5,872040,0.15,4360200,708398,818210,Crédito 60 días,Ejecutivo 2
5150,2022-09-17,71,99,Caribe,Santa Marta,Empresa Industrial,Tecnología y Seguridad,Cámaras,22,1335008,0.1,29370176,794500,11891176,Crédito 90 días,Ejecutivo 4
5151,2024-12-28,83,89,Caribe,Santa Marta,Cadena de Ferreterías,Repuestos Automotrices,Bujías,5,1106453,0.05,5532265,721672,1923905,Crédito 90 días,Ejecutivo 2
5152,2024-09-08,75,99,Eje Cafetero,Pereira,Comercializadora Local,Tecnología y Seguridad,Cámaras,6,1335008,0.1,8010048,776463,3351270,Crédito 30 días,Ejecutivo 11
5153,2022-10-04,148,11,Llanos,Villavicencio,Comercializadora Local,Herramientas Industriales,Llaves,14,835146,0.1,11692044,639133,2744182,Contado,Ejecutivo 3
5154,2023-04-20,137,93,Santanderes,Cúcuta,Cadena de Ferreterías,Repuestos Automotrices,Bujías,4,507950,0.0,2031800,279692,913032,Crédito 60 días,Ejecutivo 4
5155,2022-04-14,219,71,Santanderes,Cúcuta,Contratista Eléctrico,Repuestos Automotrices,Filtros,5,1442328,0.05,7211640,1078744,1817920,Crédito 30 días,Ejecutivo 10
5156,2022-06-01,113,31,Caribe,Sincelejo,Comercializadora Local,Herramientas Industriales,Compresores,37,605568,0.05,22406016,430416,6480624,Contado,Ejecutivo 9
5157,2022-06-21,71,90,Caribe,Santa Marta,Empresa Industrial,Repuestos Automotrices,Bujías,29,1403496,0.0,40701384,915454,14153218,Contado,Ejecutivo 9
5158,2022-07-11,60,29,Caribe,Valledupar,Empresa Industrial,Herramientas Industriales,Compresores,18,155845,0.05,2805210,102624,957978,Contado,Ejecutivo 6
5159,2022-10-06,136,132,Llanos,Yopal,Contratista Eléctrico,Materiales de Construcción,Adhesivos,9,221806,0.2,1996254,159207,563391,Crédito 60 días,Ejecutivo 1
5160,2024-05-25,73,35,Eje Cafetero,Pereira,Constructora,Equipos Eléctricos,Transformadores,39,165349,0.15,6448611,98560,2604771,Crédito 30 días,Ejecutivo 14
5161,2023-02-25,57,103,Eje Cafetero,Manizales,Constructora,Tecnología y Seguridad,Cámaras,8,864002,0.0,6912016,665246,1590048,Contado,Ejecutivo 13
5162,2023-03-28,111,138,Pacífico,Cali,Comercializadora Local,Materiales de Construcción,Tuberías,16,866887,0.05,13870192,563406,4855696,Crédito 30 días,Ejecutivo 2
5163,2024-11-26,22,133,Llanos,Yopal,Comercializadora Local,Materiales de Construcción,Adhesivos,16,1519205,0.1,24307280,881967,10195808,Contado,Ejecutivo 8
5164,2022-05-27,84,147,Pacífico,Pasto,Taller Automotriz,Materiales de Construcción,Aislantes,12,1364926,0.0,16379112,792038,6874656,Crédito 30 días,Ejecutivo 11
